solver,problem,problem_size,cost,time_to_solve,solution_status,valid_solution,timed_out_without_tour,timestamp
concorde,zurich_2000_23,2000,144108.0,158.28084482299164,Success: Exact solution found. gap is zero,True,False,20260318_080315
concorde,zurich_2000_24,2000,141959.0,746.7637895869557,Success: Exact solution found. gap is zero,True,False,20260318_080556
concorde,zurich_2000_25,2000,145450.0,908.1954002128914,Success: Solution found with non-zero gap,True,False,20260318_081825
concorde,zurich_2000_26,2000,0.0,1200.0190725862049,TIMEOUT,False,True,20260318_083336
concorde,zurich_2000_27,2000,145326.0,78.98170162993483,Success: Exact solution found. gap is zero,True,False,20260318_085339
concorde,zurich_2000_28,2000,143908.0,1109.4174775010906,Success: Exact solution found. gap is zero,True,False,20260318_085501
concorde,zurich_2000_29,2000,146138.0,91.87942328094505,Success: Exact solution found. gap is zero,True,False,20260318_091333
concorde,zurich_2000_3,2000,0.0,1200.009084417019,TIMEOUT,False,True,20260318_091508
concorde,zurich_2000_4,2000,0.0,1200.019254222978,TIMEOUT,False,True,20260318_093511
concorde,zurich_2000_5,2000,144350.0,585.5515361048747,Success: Exact solution found. gap is zero,True,False,20260318_095514
concorde,zurich_2000_6,2000,0.0,1200.0061882149894,TIMEOUT,False,True,20260318_100503
concorde,zurich_2000_7,2000,145139.0,143.97589729703031,Success: Exact solution found. gap is zero,True,False,20260318_102506
concorde,zurich_2000_8,2000,141207.0,853.7819265259895,Success: Solution found with non-zero gap,True,False,20260318_102732
concorde,zurich_2000_9,2000,0.0,1200.0362793949898,TIMEOUT,False,True,20260318_104149
concorde,zurich_5000_0,5000,0.0,1200.0187422810122,TIMEOUT,False,True,20260318_110206
concorde,zurich_5000_1,5000,0.0,1200.0478283900302,TIMEOUT,False,True,20260318_112224
concorde,zurich_5000_10,5000,0.0,1200.0449313600548,TIMEOUT,False,True,20260318_114242
concorde,zurich_5000_11,5000,0.0,1200.0540528530255,TIMEOUT,False,True,20260318_120300
concorde,zurich_5000_12,5000,0.0,1200.078954281984,TIMEOUT,False,True,20260318_122318
cuOpt,zurich_10_0,10,8338.0,0.08329924498684704,success,True,False,20260317_213237
cuOpt,zurich_10_1,10,8079.0,2.015366954030469,success,True,False,20260317_213237
cuOpt,zurich_10_10,10,10613.0,0.08311902987770736,success,True,False,20260317_213239
cuOpt,zurich_10_11,10,9279.0,2.0159020088613033,success,True,False,20260317_213239
cuOpt,zurich_10_12,10,6821.0,2.0151898039039224,success,True,False,20260317_213241
cuOpt,zurich_10_13,10,9043.0,0.08577044494450092,success,True,False,20260317_213243
cuOpt,zurich_10_14,10,8308.0,2.014914355939254,success,True,False,20260317_213244
cuOpt,zurich_10_15,10,8000.0,2.0141399311833084,success,True,False,20260317_213246
cuOpt,zurich_10_16,10,10601.0,2.0172361119184643,success,True,False,20260317_213248
cuOpt,zurich_10_17,10,8587.0,2.0225972500629723,success,True,False,20260317_213250
cuOpt,zurich_10_18,10,8686.0,0.09281146200373769,success,True,False,20260317_213252
cuOpt,zurich_10_19,10,9218.0,2.0158944849390537,success,True,False,20260317_213252
cuOpt,zurich_10_2,10,7986.0,0.08725993288680911,success,True,False,20260317_213254
cuOpt,zurich_10_20,10,9355.0,2.0166845228523016,success,True,False,20260317_213254
cuOpt,zurich_10_21,10,11457.0,0.0901010821107775,success,True,False,20260317_213256
cuOpt,zurich_10_22,10,8763.0,0.08304242114536464,success,True,False,20260317_213256
cuOpt,zurich_10_23,10,9434.0,0.0846259871032089,success,True,False,20260317_213256
cuOpt,zurich_10_24,10,9311.0,0.08348141121678054,success,True,False,20260317_213257
cuOpt,zurich_10_25,10,7720.0,2.015416773967445,success,True,False,20260317_213257
cuOpt,zurich_10_26,10,9742.0,0.08420303813181818,success,True,False,20260317_213259
cuOpt,zurich_10_27,10,8545.0,0.08885352313518524,success,True,False,20260317_213259
cuOpt,zurich_10_28,10,10153.0,2.0140611638780683,success,True,False,20260317_213259
cuOpt,zurich_10_29,10,9583.0,0.08707431587390602,success,True,False,20260317_213301
cuOpt,zurich_10_3,10,8888.0,2.014639819972217,success,True,False,20260317_213301
cuOpt,zurich_10_4,10,9048.0,2.016901809955016,success,True,False,20260317_213303
cuOpt,zurich_10_5,10,10603.0,2.012181972153485,success,True,False,20260317_213305
cuOpt,zurich_10_6,10,9627.0,0.08150003594346344,success,True,False,20260317_213307
cuOpt,zurich_10_7,10,7824.0,0.0768675240688026,success,True,False,20260317_213307
cuOpt,zurich_10_8,10,8282.0,0.08443978801369667,success,True,False,20260317_213307
cuOpt,zurich_10_9,10,7373.0,0.08742778492160141,success,True,False,20260317_213308
cuOpt,zurich_25_0,25,12831.0,0.13133271201513708,success,True,False,20260317_213308
cuOpt,zurich_25_1,25,14823.0,5.018770992057398,success,True,False,20260317_213308
cuOpt,zurich_25_10,25,15533.0,5.019149551866576,success,True,False,20260317_213313
cuOpt,zurich_25_11,25,14312.0,5.016055668937042,success,True,False,20260317_213318
cuOpt,zurich_25_12,25,15656.0,5.017288058064878,success,True,False,20260317_213323
cuOpt,zurich_25_13,25,13365.0,5.017465353012085,success,True,False,20260317_213328
cuOpt,zurich_25_14,25,15735.0,5.016775042982772,success,True,False,20260317_213333
cuOpt,zurich_25_15,25,14470.0,5.019528780132532,success,True,False,20260317_213338
cuOpt,zurich_25_16,25,13169.0,5.017949783010408,success,True,False,20260317_213343
cuOpt,zurich_25_17,25,13499.0,5.018465366913006,success,True,False,20260317_213349
cuOpt,zurich_25_18,25,13720.0,5.0204942668788135,success,True,False,20260317_213354
cuOpt,zurich_25_19,25,15703.0,5.017340402118862,success,True,False,20260317_213359
cuOpt,zurich_25_2,25,12195.0,5.019304814981297,success,True,False,20260317_213404
cuOpt,zurich_25_20,25,16196.0,5.016497018979862,success,True,False,20260317_213409
cuOpt,zurich_25_21,25,12448.0,5.016419142019004,success,True,False,20260317_213414
cuOpt,zurich_25_22,25,16103.0,5.0201127640903,success,True,False,20260317_213419
cuOpt,zurich_25_23,25,14702.0,5.017428484046832,success,True,False,20260317_213424
cuOpt,zurich_25_24,25,15357.0,5.0167509850580245,success,True,False,20260317_213429
cuOpt,zurich_25_25,25,13583.0,5.015780569054186,success,True,False,20260317_213434
cuOpt,zurich_25_26,25,15892.0,5.01110573601909,success,True,False,20260317_213439
cuOpt,zurich_25_27,25,15766.0,5.022103104973212,success,True,False,20260317_213444
cuOpt,zurich_25_28,25,15267.0,5.017329002963379,success,True,False,20260317_213449
cuOpt,zurich_25_29,25,16808.0,5.018397225998342,success,True,False,20260317_213455
cuOpt,zurich_25_3,25,15619.0,5.017292040167376,success,True,False,20260317_213500
cuOpt,zurich_25_4,25,13829.0,5.021827157121152,success,True,False,20260317_213505
cuOpt,zurich_25_5,25,15108.0,5.022370077902451,success,True,False,20260317_213510
cuOpt,zurich_25_6,25,15427.0,5.016272965120152,success,True,False,20260317_213515
cuOpt,zurich_25_7,25,14489.0,0.13672412489540875,success,True,False,20260317_213520
cuOpt,zurich_25_8,25,16200.0,5.01591317798011,success,True,False,20260317_213520
cuOpt,zurich_25_9,25,13932.0,5.0159559259191155,success,True,False,20260317_213525
cuOpt,zurich_50_0,50,22511.0,10.019971317844465,success,True,False,20260317_213530
cuOpt,zurich_50_1,50,23246.0,10.01647248188965,success,True,False,20260317_213540
cuOpt,zurich_50_10,50,21336.0,10.016527879051864,success,True,False,20260317_213550
cuOpt,zurich_50_11,50,21700.0,10.018211290007457,success,True,False,20260317_213601
cuOpt,zurich_50_12,50,19193.0,10.021810739999637,success,True,False,20260317_213611
cuOpt,zurich_50_13,50,18981.0,10.017659730976447,success,True,False,20260317_213621
cuOpt,zurich_50_14,50,22869.0,10.021891659824178,success,True,False,20260317_213631
cuOpt,zurich_50_15,50,23528.0,10.018430704949424,success,True,False,20260317_213641
cuOpt,zurich_50_16,50,19233.0,10.016332976985723,success,True,False,20260317_213651
cuOpt,zurich_50_17,50,21068.0,10.018026962177828,success,True,False,20260317_213701
cuOpt,zurich_50_18,50,19828.0,10.021497461944818,success,True,False,20260317_213711
cuOpt,zurich_50_19,50,20464.0,10.017861030064523,success,True,False,20260317_213721
cuOpt,zurich_50_2,50,21659.0,10.020514546195045,success,True,False,20260317_213732
cuOpt,zurich_50_20,50,20211.0,10.013955118134618,success,True,False,20260317_213742
cuOpt,zurich_50_21,50,22708.0,10.022138393949717,success,True,False,20260317_213752
cuOpt,zurich_50_22,50,20515.0,10.020289150997996,success,True,False,20260317_213802
cuOpt,zurich_50_23,50,21753.0,10.023463719990104,success,True,False,20260317_213812
cuOpt,zurich_50_24,50,20850.0,10.018977802945301,success,True,False,20260317_213822
cuOpt,zurich_50_25,50,19633.0,10.019482907140628,success,True,False,20260317_213832
cuOpt,zurich_50_26,50,22023.0,10.019540989072993,success,True,False,20260317_213842
cuOpt,zurich_50_27,50,20354.0,10.018211094895378,success,True,False,20260317_213852
cuOpt,zurich_50_28,50,21669.0,10.024921004893258,success,True,False,20260317_213903
cuOpt,zurich_50_29,50,20760.0,10.020506042055786,success,True,False,20260317_213913
cuOpt,zurich_50_3,50,21818.0,10.015107512939721,success,True,False,20260317_213923
cuOpt,zurich_50_4,50,20086.0,10.016982832923532,success,True,False,20260317_213933
cuOpt,zurich_50_5,50,18406.0,10.018740310100839,success,True,False,20260317_213943
cuOpt,zurich_50_6,50,23413.0,10.017677058000118,success,True,False,20260317_213953
cuOpt,zurich_50_7,50,21065.0,10.020094841951504,success,True,False,20260317_214003
cuOpt,zurich_50_8,50,21188.0,10.017667043022811,success,True,False,20260317_214013
cuOpt,zurich_50_9,50,20355.0,10.01575776305981,success,True,False,20260317_214023
cuOpt,zurich_100_0,100,30225.0,20.016142210923135,success,True,False,20260317_214034
cuOpt,zurich_100_1,100,30382.0,20.02690372709185,success,True,False,20260317_214054
cuOpt,zurich_100_10,100,29754.0,20.026893062982708,success,True,False,20260317_214114
cuOpt,zurich_100_11,100,30920.0,20.021426944062114,success,True,False,20260317_214134
cuOpt,zurich_100_12,100,27916.0,20.023761255899444,success,True,False,20260317_214154
cuOpt,zurich_100_13,100,31640.0,20.03240419900976,success,True,False,20260317_214214
cuOpt,zurich_100_14,100,32423.0,20.02374005294405,success,True,False,20260317_214235
cuOpt,zurich_100_15,100,28143.0,20.02315368782729,success,True,False,20260317_214255
cuOpt,zurich_100_16,100,31009.0,20.0216653929092,success,True,False,20260317_214315
cuOpt,zurich_100_17,100,32455.0,20.0163271848578,success,True,False,20260317_214335
cuOpt,zurich_100_18,100,28065.0,20.020612738793716,success,True,False,20260317_214356
cuOpt,zurich_100_19,100,30148.0,20.02418373990804,success,True,False,20260317_214416
cuOpt,zurich_100_2,100,30984.0,20.020580746000633,success,True,False,20260317_214436
cuOpt,zurich_100_20,100,28463.0,20.021891521988437,success,True,False,20260317_214456
cuOpt,zurich_100_21,100,32236.0,20.02379348105751,success,True,False,20260317_214516
cuOpt,zurich_100_22,100,29091.0,20.01936828205362,success,True,False,20260317_214537
cuOpt,zurich_100_23,100,29992.0,20.021059656050056,success,True,False,20260317_214557
cuOpt,zurich_100_24,100,30893.0,20.02084674919024,success,True,False,20260317_214617
cuOpt,zurich_100_25,100,28927.0,20.019054568139836,success,True,False,20260317_214637
cuOpt,zurich_100_26,100,29637.0,20.023980176076293,success,True,False,20260317_214657
cuOpt,zurich_100_27,100,28945.0,20.02304444811307,success,True,False,20260317_214718
cuOpt,zurich_100_28,100,28343.0,20.022987008094788,success,True,False,20260317_214738
cuOpt,zurich_100_29,100,29809.0,20.025426073931158,success,True,False,20260317_214758
cuOpt,zurich_100_3,100,27839.0,20.015350774861872,success,True,False,20260317_214818
cuOpt,zurich_100_4,100,30546.0,20.02222533011809,success,True,False,20260317_214838
cuOpt,zurich_100_5,100,28382.0,20.02340863412246,success,True,False,20260317_214859
cuOpt,zurich_100_6,100,28168.0,20.02210868895054,success,True,False,20260317_214919
cuOpt,zurich_100_7,100,29742.0,20.025690557900816,success,True,False,20260317_214939
cuOpt,zurich_100_8,100,31225.0,20.017028575064614,success,True,False,20260317_214959
cuOpt,zurich_100_9,100,30355.0,20.01664018095471,success,True,False,20260317_215019
cuOpt,zurich_200_0,200,43943.0,40.026927103986964,success,True,False,20260317_215040
cuOpt,zurich_200_1,200,41414.0,40.03096151491627,success,True,False,20260317_215120
cuOpt,zurich_200_10,200,44211.0,40.05536732194014,success,True,False,20260317_215200
cuOpt,zurich_200_11,200,42643.0,40.04142602393404,success,True,False,20260317_215241
cuOpt,zurich_200_12,200,41562.0,40.0344764359761,success,True,False,20260317_215321
cuOpt,zurich_200_13,200,40153.0,40.04440526198596,success,True,False,20260317_215402
cuOpt,zurich_200_14,200,44324.0,40.02980188187212,success,True,False,20260317_215442
cuOpt,zurich_200_15,200,42942.0,40.05394220002927,success,True,False,20260317_215522
cuOpt,zurich_200_16,200,43774.0,40.03203627699986,success,True,False,20260317_215603
cuOpt,zurich_200_17,200,41711.0,40.0260977500584,success,True,False,20260317_215643
cuOpt,zurich_200_18,200,41077.0,40.06559720495716,success,True,False,20260317_215724
cuOpt,zurich_200_19,200,42950.0,40.02685795491561,success,True,False,20260317_215804
cuOpt,zurich_200_2,200,43125.0,40.046897531021386,success,True,False,20260317_215845
cuOpt,zurich_200_20,200,41659.0,40.11078138113953,success,True,False,20260317_215925
cuOpt,zurich_200_21,200,42834.0,40.05462398403324,success,True,False,20260317_220006
cuOpt,zurich_200_22,200,42586.0,40.02919194987044,success,True,False,20260317_220046
cuOpt,zurich_200_23,200,41721.0,40.01957582891919,success,True,False,20260317_220126
cuOpt,zurich_200_24,200,42873.0,40.04256525589153,success,True,False,20260317_220207
cuOpt,zurich_200_25,200,44089.0,40.06901320698671,success,True,False,20260317_220247
cuOpt,zurich_200_26,200,41752.0,40.024871421046555,success,True,False,20260317_220327
cuOpt,zurich_200_27,200,40156.0,40.023806443903595,success,True,False,20260317_220408
cuOpt,zurich_200_28,200,44120.0,40.07007937505841,success,True,False,20260317_220448
cuOpt,zurich_200_29,200,41780.0,40.061984685016796,success,True,False,20260317_220528
cuOpt,zurich_200_3,200,44435.0,40.02794467401691,success,True,False,20260317_220609
cuOpt,zurich_200_4,200,42237.0,40.07094668201171,success,True,False,20260317_220649
cuOpt,zurich_200_5,200,42916.0,40.03939953702502,success,True,False,20260317_220730
cuOpt,zurich_200_6,200,45187.0,40.04499026713893,success,True,False,20260317_220810
cuOpt,zurich_200_7,200,42526.0,40.0755889180582,success,True,False,20260317_220851
cuOpt,zurich_200_8,200,42500.0,40.07439831807278,success,True,False,20260317_220931
cuOpt,zurich_200_9,200,43422.0,40.070074955932796,success,True,False,20260317_221011
cuOpt,zurich_500_0,500,71456.0,100.03127032704651,success,True,False,20260317_221052
cuOpt,zurich_500_1,500,73914.0,100.1755346681457,success,True,False,20260317_221233
cuOpt,zurich_500_10,500,69839.0,100.05501945898868,success,True,False,20260317_221414
cuOpt,zurich_500_11,500,72130.0,100.10700282105245,success,True,False,20260317_221555
cuOpt,zurich_500_12,500,69355.0,100.1586900879629,success,True,False,20260317_221736
cuOpt,zurich_500_13,500,71871.0,100.25659253401682,success,True,False,20260317_221918
cuOpt,zurich_500_14,500,70418.0,100.09483414515853,success,True,False,20260317_222059
cuOpt,zurich_500_15,500,69573.0,100.11681259796023,success,True,False,20260317_222240
cuOpt,zurich_500_16,500,69123.0,100.06803113617934,success,True,False,20260317_222421
cuOpt,zurich_500_17,500,73833.0,100.100936985109,success,True,False,20260317_222602
cuOpt,zurich_500_18,500,73035.0,100.03972494299524,success,True,False,20260317_222743
cuOpt,zurich_500_19,500,70924.0,100.20073863584548,success,True,False,20260317_222924
cuOpt,zurich_500_2,500,70840.0,100.11903384607285,success,True,False,20260317_223105
cuOpt,zurich_500_20,500,68233.0,100.18153889407404,success,True,False,20260317_223246
cuOpt,zurich_500_21,500,68047.0,100.0353748910129,success,True,False,20260317_223427
cuOpt,zurich_500_22,500,69440.0,100.12596038496122,success,True,False,20260317_223608
cuOpt,zurich_500_23,500,69813.0,100.04290224378929,success,True,False,20260317_223749
cuOpt,zurich_500_24,500,69061.0,100.21336547587998,success,True,False,20260317_223930
cuOpt,zurich_500_25,500,72388.0,100.19974830909632,success,True,False,20260317_224111
cuOpt,zurich_500_26,500,68517.0,100.08763478510082,success,True,False,20260317_224252
cuOpt,zurich_500_27,500,69966.0,100.12155582406558,success,True,False,20260317_224433
cuOpt,zurich_500_28,500,69684.0,100.04885350400582,success,True,False,20260317_224614
cuOpt,zurich_500_29,500,73201.0,100.03286402486265,success,True,False,20260317_224755
cuOpt,zurich_500_3,500,72762.0,100.12269974080846,success,True,False,20260317_224936
cuOpt,zurich_500_4,500,72005.0,100.07768510305323,success,True,False,20260317_225117
cuOpt,zurich_500_5,500,68342.0,100.1450074929744,success,True,False,20260317_225258
cuOpt,zurich_500_6,500,68568.0,100.2381616588682,success,True,False,20260317_225439
cuOpt,zurich_500_7,500,66300.0,100.05020921002142,success,True,False,20260317_225620
cuOpt,zurich_500_8,500,69638.0,100.04857201199047,success,True,False,20260317_225801
cuOpt,zurich_500_9,500,69249.0,100.09285837598145,success,True,False,20260317_225942
cuOpt,zurich_1000_0,1000,104388.0,200.40255046403036,success,True,False,20260317_230123
cuOpt,zurich_1000_1,1000,100388.0,200.78161290311255,success,True,False,20260317_230446
cuOpt,zurich_1000_10,1000,105044.0,200.48453392693773,success,True,False,20260317_230809
cuOpt,zurich_1000_11,1000,104468.0,200.4589081001468,success,True,False,20260317_231131
cuOpt,zurich_1000_12,1000,104772.0,200.5139059331268,success,True,False,20260317_231454
cuOpt,zurich_1000_13,1000,102953.0,200.37719460506923,success,True,False,20260317_231817
cuOpt,zurich_1000_14,1000,102839.0,200.395577208139,success,True,False,20260317_232139
cuOpt,zurich_1000_15,1000,102282.0,200.51140655903146,success,True,False,20260317_232502
cuOpt,zurich_1000_16,1000,104105.0,200.43424778198823,success,True,False,20260317_232824
cuOpt,zurich_1000_17,1000,101494.0,200.15811885311268,success,True,False,20260317_233147
cuOpt,zurich_1000_18,1000,104997.0,200.10616286611184,success,True,False,20260317_233509
cuOpt,zurich_1000_19,1000,101722.0,200.21497995289974,success,True,False,20260317_233831
cuOpt,zurich_1000_2,1000,101289.0,200.41820957907476,success,True,False,20260317_234154
cuOpt,zurich_1000_20,1000,100969.0,200.10561577393673,success,True,False,20260317_234516
cuOpt,zurich_1000_21,1000,104851.0,200.37298784893937,success,True,False,20260317_234839
cuOpt,zurich_1000_22,1000,105025.0,200.76144519192167,success,True,False,20260317_235201
cuOpt,zurich_1000_23,1000,104206.0,200.52780242497101,success,True,False,20260317_235524
cuOpt,zurich_1000_24,1000,103881.0,200.38462923304178,success,True,False,20260317_235847
cuOpt,zurich_1000_25,1000,103563.0,200.4870084139984,success,True,False,20260318_000209
cuOpt,zurich_1000_26,1000,105077.0,200.56134881894104,success,True,False,20260318_000532
cuOpt,zurich_1000_27,1000,99560.0,200.43963052984327,success,True,False,20260318_000854
cuOpt,zurich_1000_28,1000,105827.0,200.48933991091326,success,True,False,20260318_001217
cuOpt,zurich_1000_29,1000,100447.0,200.53052154299803,success,True,False,20260318_001539
cuOpt,zurich_1000_3,1000,101188.0,200.49184820312075,success,True,False,20260318_001902
cuOpt,zurich_1000_4,1000,107043.0,200.31372146005742,success,True,False,20260318_002225
cuOpt,zurich_1000_5,1000,105435.0,200.5742346108891,success,True,False,20260318_002547
cuOpt,zurich_1000_6,1000,103997.0,200.49538941681385,success,True,False,20260318_002910
cuOpt,zurich_1000_7,1000,102696.0,200.33188334782608,success,True,False,20260318_003232
cuOpt,zurich_1000_8,1000,102802.0,200.10661495896056,success,True,False,20260318_003555
cuOpt,zurich_1000_9,1000,100878.0,200.66432914999314,success,True,False,20260318_003917
cuOpt,zurich_2000_0,2000,154312.0,400.5497619539965,success,True,False,20260318_004242
cuOpt,zurich_2000_1,2000,149150.0,400.3447548309341,success,True,False,20260318_004928
cuOpt,zurich_2000_10,2000,147463.0,400.13870242610574,success,True,False,20260318_005614
cuOpt,zurich_2000_11,2000,151744.0,401.0307740098797,success,True,False,20260318_010300
cuOpt,zurich_2000_12,2000,153863.0,400.51296369102784,success,True,False,20260318_010947
cuOpt,zurich_2000_13,2000,151227.0,400.6145452300552,success,True,False,20260318_011634
cuOpt,zurich_2000_14,2000,150527.0,400.92852316005155,success,True,False,20260318_012320
cuOpt,zurich_2000_15,2000,151337.0,400.2220934680663,success,True,False,20260318_013007
cuOpt,zurich_2000_16,2000,152107.0,400.9956827501301,success,True,False,20260318_013653
cuOpt,zurich_2000_17,2000,149525.0,400.3418258558959,success,True,False,20260318_014340
cuOpt,zurich_2000_18,2000,146307.0,400.139212470036,success,True,False,20260318_015026
cuOpt,zurich_2000_19,2000,154500.0,400.5778378939722,success,True,False,20260318_015712
cuOpt,zurich_2000_2,2000,151376.0,400.2188883800991,success,True,False,20260318_020358
cuOpt,zurich_2000_20,2000,154835.0,401.0491133041214,success,True,False,20260318_021044
cuOpt,zurich_2000_21,2000,150237.0,400.11170182400383,success,True,False,20260318_021731
cuOpt,zurich_2000_22,2000,150414.0,400.62707789684646,success,True,False,20260318_022417
cuOpt,zurich_2000_23,2000,151084.0,400.1565737859346,success,True,False,20260318_023104
cuOpt,zurich_2000_24,2000,147778.0,400.5247050509788,success,True,False,20260318_023750
cuOpt,zurich_2000_25,2000,151326.0,400.96046584891155,success,True,False,20260318_024436
cuOpt,zurich_2000_26,2000,149780.0,400.75381364813074,success,True,False,20260318_025123
cuOpt,zurich_2000_27,2000,152037.0,400.8726155629847,success,True,False,20260318_025809
cuOpt,zurich_2000_28,2000,150660.0,400.84166426816955,success,True,False,20260318_030456
cuOpt,zurich_2000_29,2000,153107.0,400.6370273909997,success,True,False,20260318_031143
cuOpt,zurich_2000_3,2000,151317.0,400.65454042097554,success,True,False,20260318_031829
cuOpt,zurich_2000_4,2000,151370.0,400.8875609319657,success,True,False,20260318_032516
cuOpt,zurich_2000_5,2000,150528.0,400.25430876994506,success,True,False,20260318_010304
cuOpt,zurich_2000_6,2000,151219.0,400.361813148018,success,True,False,20260318_010950
cuOpt,zurich_2000_7,2000,152367.0,400.2968316900078,success,True,False,20260318_011636
cuOpt,zurich_2000_8,2000,147414.0,400.3773168420885,success,True,False,20260318_012322
cuOpt,zurich_2000_9,2000,149708.0,400.54449591599405,success,True,False,20260318_013008
cuOpt,zurich_5000_0,5000,0.0,7.566492530051619,,False,False,20260318_013709
gurobi,zurich_10_0,10,8338.0,0.017093896865844727,OPTIMAL,True,False,20260317_162616
gurobi,zurich_10_1,10,8079.0,0.005032062530517578,OPTIMAL,True,False,20260317_162616
gurobi,zurich_10_10,10,10613.0,0.002810955047607422,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_11,10,9279.0,0.002711057662963867,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_12,10,6821.0,0.0023369789123535156,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_13,10,9043.0,0.00507807731628418,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_14,10,8308.0,0.005295991897583008,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_15,10,8000.0,0.00421595573425293,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_16,10,10601.0,0.0034439563751220703,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_17,10,8587.0,0.005340099334716797,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_18,10,8686.0,0.007191896438598633,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_19,10,9218.0,0.005550861358642578,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_2,10,7986.0,0.0052149295806884766,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_20,10,9355.0,0.005282163619995117,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_21,10,11457.0,0.0042438507080078125,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_22,10,8763.0,0.0039038658142089844,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_23,10,9434.0,0.004114866256713867,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_24,10,9311.0,0.0037229061126708984,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_25,10,7720.0,0.0041239261627197266,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_26,10,9742.0,0.003668069839477539,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_27,10,8545.0,0.0043811798095703125,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_28,10,10153.0,0.004407167434692383,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_29,10,9583.0,0.0037949085235595703,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_3,10,8888.0,0.005132198333740234,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_4,10,9048.0,0.0042879581451416016,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_5,10,10603.0,0.0049591064453125,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_6,10,9627.0,0.004178047180175781,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_7,10,7824.0,0.003921031951904297,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_8,10,8282.0,0.004488945007324219,OPTIMAL,True,False,20260317_162617
gurobi,zurich_10_9,10,7373.0,0.003406047821044922,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_0,25,12831.0,0.008527994155883789,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_1,25,14823.0,0.032324790954589844,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_10,25,15533.0,0.013098955154418945,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_11,25,14312.0,0.012338876724243164,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_12,25,15656.0,0.009529829025268555,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_13,25,13365.0,0.008869171142578125,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_14,25,15735.0,0.028779029846191406,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_15,25,14470.0,0.04357314109802246,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_16,25,13169.0,0.013704061508178711,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_17,25,13499.0,0.010396003723144531,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_18,25,13720.0,0.013131141662597656,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_19,25,15703.0,0.017750978469848633,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_2,25,12195.0,0.015147209167480469,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_20,25,16196.0,0.008797168731689453,OPTIMAL,True,False,20260317_162617
gurobi,zurich_25_21,25,12448.0,0.00504302978515625,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_22,25,16103.0,0.012822866439819336,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_23,25,14702.0,0.006943941116333008,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_24,25,15357.0,0.02956700325012207,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_25,25,13583.0,0.008890867233276367,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_26,25,15892.0,0.008369207382202148,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_27,25,15766.0,0.01645183563232422,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_28,25,15267.0,0.012166976928710938,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_29,25,16808.0,0.010032892227172852,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_3,25,15619.0,0.009170055389404297,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_4,25,13829.0,0.04554009437561035,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_5,25,15108.0,0.007707118988037109,OPTIMAL,True,False,20260317_162618
